transaction_id,target_company,acquirer,sector,sub_sector,deal_year,deal_quarter,deal_type,geography,financing_type,deal_size_mm,target_revenue_mm,target_ebitda_mm,ebitda_margin_pct,revenue_growth_pct,ev_ebitda_multiple,ev_revenue_multiple,synergy_pct_of_deal,outcome,strategic_rationale_tags,num_bidders,days_to_close,acquirer_type,target_ownership_pre
MA-2023-0379,Grand Medical Billing,Hellman & Friedman,Revenue Cycle,Revenue Cycle,2023,Q4,Bolt-on Acquisition,Southeast,Mixed,446.8,139.2,23.0,24.2,21.2,18.4,3.21,12.8,Closed,Geographic Expansion|Platform Build|High Growth|Margin Improvement|Cross-sell,5,98.0,Financial Sponsor,Private
MA-2021-0380,Eastern Digital Health,TPG Capital,Health IT,Health IT,2021,Q1,Platform Investment,Mid-Atlantic,Stock,28.0,4.8,1.1,27.7,16.0,19.6,5.88,3.0,Withdrawn,Technology Capability|Geographic Expansion|Platform Build|High Growth|Margin Improvement|Cross-sell,2,,Financial Sponsor,Non-Profit
MA-2021-0381,Integrity Home Services,Veritas Capital,Home Health/Hospice,Home Health/Hospice,2021,Q2,Platform Investment,National,Leveraged,31.8,13.1,1.3,15.2,9.4,11.4,2.43,3.1,Closed,Platform Build|Diversification,5,394.0,Financial Sponsor,Private
MA-2019-0382,Pacific Care,UnitedHealth Group,Healthcare Services,Healthcare Services,2019,Q2,Recapitalization,Northeast,Leveraged,639.5,389.9,52.2,19.0,12.6,15.7,1.64,7.3,Closed,Scale|Geographic Expansion|Cross-sell,5,196.0,Strategic,Public
MA-2020-0383,Select Counseling,Vista Equity,Behavioral Health,Behavioral Health,2020,Q2,Recapitalization,Great Plains,Earnout,182.7,138.4,14.9,14.5,20.8,16.2,1.32,6.4,Closed,Geographic Expansion|High Growth|Market Share,3,146.0,Financial Sponsor,Private
MA-2020-0384,Nexus Clinical Analytics,Blackstone,Health IT,Health IT,2020,Q2,Bolt-on Acquisition,National,Seller Financing,70.7,10.5,2.4,18.2,22.5,23.5,6.76,8.4,Closed,Technology Capability|Platform Build|High Growth|Vertical Integration,2,168.0,Financial Sponsor,Non-Profit
MA-2017-0385,North Medicare Advantage,Centene,Health Insurance,Health Insurance,2017,Q1,Leveraged Buyout,West Coast,Seller Financing,2471.9,3014.5,183.9,9.1,16.7,20.6,0.82,5.6,Closed,Scale|Geographic Expansion|High Growth|Vertical Integration,5,349.0,Strategic,Private
MA-2020-0386,Horizon Dental Management,Nordic Capital,Dental,Dental,2020,Q2,Bolt-on Acquisition,Mid-Atlantic,Seller Financing,248.6,81.8,15.6,13.0,9.4,16.4,3.04,13.2,Closed,Geographic Expansion|Platform Build|Diversification,3,86.0,Financial Sponsor,Private
MA-2020-0387,North Care,Francisco Partners,Healthcare Services,Healthcare Services,2020,Q4,Merger of Equals,Multi-Regional,Leveraged,56.4,19.8,2.8,19.5,13.3,9.7,2.85,22.0,Closed,Geographic Expansion|Diversification,2,118.0,Financial Sponsor,PE-Backed
MA-2018-0388,Prime Oncology,Sanofi,Pharma/Biotech,Pharma/Biotech,2018,Q4,Strategic Acquisition,Midwest,Seller Financing,104.6,12.7,3.2,28.1,16.0,25.3,8.23,21.3,Closed,Geographic Expansion|High Growth|Margin Improvement|Cross-sell,3,337.0,Strategic,Private
MA-2022-0389,Quality Care,Ardent Health Services,Healthcare Services,Healthcare Services,2022,Q2,SPAC Merger,Mountain West,All Cash,120.2,57.0,8.5,11.8,7.3,17.9,2.11,4.4,Pending,Geographic Expansion|Diversification,1,,Strategic,Private
MA-2022-0390,Ivy RCM,Nthrive,Revenue Cycle,Revenue Cycle,2022,Q4,SPAC Merger,Midwest,Mixed,88.3,21.4,5.3,22.7,18.4,18.2,4.13,7.1,Closed,Geographic Expansion|High Growth|Margin Improvement|Cost Synergies,3,90.0,Strategic,Non-Profit
MA-2023-0391,Woodland Multispecialty Group,Veritas Capital,Physician Groups,Physician Groups,2023,Q3,Bolt-on Acquisition,Midwest,Earnout,16.3,9.2,1.5,10.1,15.6,10.6,1.78,11.3,Closed,Geographic Expansion|Platform Build|High Growth|Cross-sell,5,88.0,Financial Sponsor,Private
MA-2021-0392,Reliable Medical Associates,General Atlantic,Physician Groups,Physician Groups,2021,Q2,Strategic Acquisition,West Coast,Mixed,70.6,41.3,3.0,12.8,16.6,13.8,1.71,19.6,Closed,Geographic Expansion|High Growth|Cross-sell,5,355.0,Financial Sponsor,Private
MA-2022-0393,Star Behavioral Health,New Mountain Capital,Behavioral Health,Behavioral Health,2022,Q3,Recapitalization,West Coast,All Cash,291.4,134.3,16.3,9.4,11.5,8.2,2.17,2.8,Closed,Geographic Expansion|Market Share,1,123.0,Financial Sponsor,Private
MA-2019-0394,Zenith Addiction Treatment,Universal Health Services,Behavioral Health,Behavioral Health,2019,Q3,Platform Investment,Mountain West,Stock,110.7,82.0,7.1,8.5,22.5,10.9,1.35,9.5,Closed,Geographic Expansion|Platform Build|High Growth|Cost Synergies,2,297.0,Strategic,PE-Backed
MA-2019-0395,Madison RCM,Greenway Health,Revenue Cycle,Revenue Cycle,2019,Q2,Strategic Acquisition,West Coast,Seller Financing,24.8,6.5,1.4,21.5,10.7,17.2,3.81,17.5,Terminated,Geographic Expansion|Margin Improvement|Cost Synergies,2,,Strategic,PE-Backed
MA-2017-0396,Paramount Mental Health,Francisco Partners,Behavioral Health,Behavioral Health,2017,Q2,Management Buyout,Mountain West,Seller Financing,70.8,44.8,6.0,16.3,16.0,15.0,1.58,2.0,Closed,Geographic Expansion|High Growth|Market Share,2,45.0,Financial Sponsor,Private
MA-2020-0397,Grand Home Health Partners,VNS Health,Home Health/Hospice,Home Health/Hospice,2020,Q3,Strategic Acquisition,Midwest,Earnout,593.9,349.4,43.0,13.0,4.3,14.4,1.7,9.0,Closed,Scale|Geographic Expansion|Cost Synergies,5,188.0,Strategic,Public
MA-2022-0398,Taft Device Solutions,Francisco Partners,Medical Devices,Medical Devices,2022,Q4,Merger of Equals,Southwest,Earnout,152.9,32.6,7.4,26.0,11.9,21.1,4.69,12.8,Rumored,Geographic Expansion|Margin Improvement|Cross-sell,2,,Financial Sponsor,PE-Backed
MA-2021-0399,Superior Health Management,UnitedHealth Group,Healthcare Services,Healthcare Services,2021,Q4,Management Buyout,Southeast,Mixed,1553.4,666.7,126.7,18.9,11.1,17.1,2.33,7.2,Withdrawn,Scale|Geographic Expansion|Diversification,1,,Strategic,Private
MA-2020-0400,Strategic Behavioral Services,Warburg Pincus,Behavioral Health,Behavioral Health,2020,Q2,Leveraged Buyout,Northeast,Cash + Stock,20.0,7.4,0.6,15.1,19.2,14.9,2.69,8.1,Closed,Geographic Expansion|High Growth|Cost Synergies,1,359.0,Financial Sponsor,PE-Backed
MA-2021-0401,Evergreen Benefits,New Mountain Capital,Health Insurance,Health Insurance,2021,Q1,Carve-out,Mountain West,All Cash,6931.9,5373.6,429.9,6.5,9.4,13.3,1.29,10.7,Withdrawn,Scale|Geographic Expansion|Carve-out Complexity|Vertical Integration,2,,Financial Sponsor,Private
MA-2022-0402,Bridge Physician Group,Warburg Pincus,Physician Groups,Physician Groups,2022,Q2,Strategic Acquisition,National,Seller Financing,18.7,16.1,2.0,16.4,10.8,12.1,1.16,15.8,Closed,Cross-sell,3,266.0,Financial Sponsor,Non-Profit
MA-2021-0403,Great Mental Health,Nordic Capital,Behavioral Health,Behavioral Health,2021,Q1,Merger of Equals,Mountain West,Seller Financing,76.0,32.6,2.7,8.8,11.9,12.5,2.33,8.1,Closed,Geographic Expansion|Vertical Integration,1,160.0,Financial Sponsor,PE-Backed
MA-2020-0404,Crest Recovery,Lyra Health,Behavioral Health,Behavioral Health,2020,Q1,SPAC Merger,Mid-Atlantic,Mixed,19.0,7.5,0.7,11.4,12.6,10.8,2.55,2.9,Closed,Geographic Expansion|Cross-sell,3,311.0,Strategic,Non-Profit
MA-2024-0405,Crest Instruments,Bain Capital,Medical Devices,Medical Devices,2024,Q1,Recapitalization,Mid-Atlantic,Mixed,282.8,57.8,12.3,28.0,5.9,15.9,4.89,8.3,Closed,Geographic Expansion|Margin Improvement|Cross-sell,2,357.0,Financial Sponsor,PE-Backed
MA-2021-0406,Titan Mental Health,Nordic Capital,Behavioral Health,Behavioral Health,2021,Q4,Carve-out,Multi-Regional,Mixed,12.4,4.1,0.5,16.0,14.8,8.5,3.0,5.1,Closed,Geographic Expansion|Carve-out Complexity|Vertical Integration,1,218.0,Financial Sponsor,PE-Backed
MA-2021-0407,Peak Medical Management,Blackstone,Healthcare Services,Healthcare Services,2021,Q2,SPAC Merger,Midwest,Earnout,341.7,224.8,38.4,16.2,10.2,10.0,1.52,4.8,Closed,Geographic Expansion|Cost Synergies,2,115.0,Financial Sponsor,Non-Profit
MA-2020-0408,Granite Care,Atrium Health,Healthcare Services,Healthcare Services,2020,Q2,Platform Investment,Great Plains,Stock,336.3,120.1,16.3,15.2,17.6,13.6,2.8,4.3,Closed,Geographic Expansion|Platform Build|High Growth|Cost Synergies,1,166.0,Strategic,PE-Backed
MA-2019-0409,Sterling Denial Management,Blackstone,Revenue Cycle,Revenue Cycle,2019,Q4,Leveraged Buyout,Multi-Regional,Earnout,40.1,8.3,2.0,22.2,21.4,14.8,4.82,6.6,Closed,Geographic Expansion|High Growth|Margin Improvement|Diversification,3,128.0,Financial Sponsor,Private
MA-2018-0410,Vantage Private Duty,Kindred at Home,Home Health/Hospice,Home Health/Hospice,2018,Q4,Minority Investment,Mountain West,Cash + Stock,845.0,353.6,37.8,6.1,3.1,16.7,2.39,8.6,Closed,Scale|Geographic Expansion|Market Share,1,329.0,Strategic,Private
MA-2017-0411,Highland Clinical Research,Amgen,Pharma/Biotech,Pharma/Biotech,2017,Q3,Platform Investment,Southwest,Stock,1831.7,253.7,85.8,25.8,15.3,29.2,7.22,4.7,Closed,Scale|Geographic Expansion|Platform Build|High Growth|Margin Improvement|Cross-sell,2,179.0,Strategic,Private
MA-2020-0412,Zenith Care,Bain Capital,Healthcare Services,Healthcare Services,2020,Q3,Minority Investment,Midwest,Seller Financing,472.3,216.7,26.2,18.8,16.2,17.0,2.18,10.0,Terminated,Geographic Expansion|High Growth|Cross-sell,1,,Financial Sponsor,Private
MA-2018-0413,Delta BioTech,Warburg Pincus,Pharma/Biotech,Pharma/Biotech,2018,Q1,SPAC Merger,Multi-Regional,Cash + Stock,432.3,56.1,19.0,26.5,9.2,22.4,7.7,4.4,Withdrawn,Geographic Expansion|Margin Improvement|Market Share,2,,Financial Sponsor,Non-Profit
MA-2017-0414,Standard Reimbursement,Ensemble Health Partners,Revenue Cycle,Revenue Cycle,2017,Q4,Management Buyout,Mid-Atlantic,Leveraged,265.5,58.0,12.8,21.3,17.7,20.1,4.58,3.4,Closed,Geographic Expansion|High Growth|Margin Improvement|Diversification,4,287.0,Strategic,Private
MA-2018-0415,Metro Medical Associates,TPG Capital,Physician Groups,Physician Groups,2018,Q4,SPAC Merger,Midwest,Mixed,15.2,6.3,0.7,7.8,6.0,8.8,2.43,6.4,Closed,Geographic Expansion|Diversification,5,225.0,Financial Sponsor,Private
MA-2022-0416,Vantage Care Providers,GTCR,Physician Groups,Physician Groups,2022,Q3,Merger of Equals,Mountain West,All Cash,117.0,71.3,7.9,10.6,13.7,10.8,1.64,11.3,Closed,Geographic Expansion|Cross-sell,2,301.0,Financial Sponsor,PE-Backed
MA-2017-0417,Valley RCM,Greenway Health,Revenue Cycle,Revenue Cycle,2017,Q2,Minority Investment,West Coast,Stock,539.2,171.7,28.2,17.9,19.7,15.9,3.14,8.1,Closed,Scale|Geographic Expansion|High Growth|Vertical Integration,2,411.0,Strategic,PE-Backed
MA-2019-0418,Golden Revenue Cycle,Advent International,Revenue Cycle,Revenue Cycle,2019,Q1,Leveraged Buyout,National,Mixed,58.0,12.7,2.5,23.2,10.4,20.4,4.57,8.9,Terminated,Margin Improvement|Cost Synergies,4,,Financial Sponsor,Private
MA-2022-0419,Star Practice Management,Advent International,Revenue Cycle,Revenue Cycle,2022,Q4,Recapitalization,Southwest,Leveraged,105.9,28.8,4.9,21.8,12.6,20.3,3.68,6.5,Closed,Geographic Expansion|Margin Improvement|Cost Synergies,2,49.0,Financial Sponsor,Public
MA-2018-0420,Integrity Oral Health,TPG Capital,Dental,Dental,2018,Q1,SPAC Merger,Northeast,Cash + Stock,57.1,17.7,3.3,18.3,9.0,16.8,3.23,9.6,Closed,Geographic Expansion|Vertical Integration,3,240.0,Financial Sponsor,Private
MA-2023-0421,Titan Integrated Behavioral,Warburg Pincus,Behavioral Health,Behavioral Health,2023,Q1,Platform Investment,Southeast,Earnout,20.9,8.6,1.1,12.9,19.3,9.0,2.44,2.3,Closed,Geographic Expansion|Platform Build|High Growth|Cost Synergies,2,80.0,Financial Sponsor,Public
MA-2017-0422,Eastern Benefits,Alignment Healthcare,Health Insurance,Health Insurance,2017,Q4,Recapitalization,Midwest,All Cash,1799.8,4389.8,272.2,4.9,13.1,13.6,0.41,5.3,Closed,Scale|Geographic Expansion|Cost Synergies,2,150.0,Strategic,Private
MA-2021-0423,Woodland Substance Use,Refresh Mental Health,Behavioral Health,Behavioral Health,2021,Q3,Carve-out,Northeast,Cash + Stock,106.1,43.0,5.6,10.5,18.1,16.5,2.47,13.2,Closed,Geographic Expansion|High Growth|Carve-out Complexity|Market Share,4,280.0,Strategic,Public
MA-2022-0424,Vantage Physician Group,Bain Capital,Physician Groups,Physician Groups,2022,Q4,SPAC Merger,Midwest,Leveraged,132.9,95.6,14.7,11.6,15.0,15.3,1.39,9.2,Closed,Geographic Expansion|Cost Synergies,1,246.0,Financial Sponsor,PE-Backed
MA-2021-0425,Frontier Health Systems,Mass General Brigham,Healthcare Services,Healthcare Services,2021,Q2,Leveraged Buyout,Mountain West,Mixed,1418.0,501.1,53.6,11.1,4.1,15.8,2.83,10.0,Closed,Scale|Geographic Expansion|Market Share,3,275.0,Strategic,Private
MA-2019-0426,Eastern Medicare Advantage,CVS Health/Aetna,Health Insurance,Health Insurance,2019,Q4,Carve-out,Mountain West,All Cash,757.8,448.4,38.1,4.3,15.8,13.7,1.69,6.1,Closed,Scale|Geographic Expansion|High Growth|Carve-out Complexity|Diversification,4,281.0,Strategic,Private
MA-2017-0427,Select EHR Solutions,Privia Health,Health IT,Health IT,2017,Q1,SPAC Merger,Southeast,Cash + Stock,256.1,43.1,9.0,18.8,18.9,20.9,5.94,6.3,Closed,Technology Capability|Geographic Expansion|High Growth|Cross-sell,2,123.0,Strategic,Public
MA-2022-0428,Core Oral Health,Hellman & Friedman,Dental,Dental,2022,Q1,Recapitalization,West Coast,Leveraged,11.5,5.4,1.0,19.7,15.6,16.1,2.13,2.0,Closed,Geographic Expansion|High Growth|Cost Synergies,3,167.0,Financial Sponsor,Private
MA-2018-0429,Meridian Health Analytics,Epic Systems,Health IT,Health IT,2018,Q1,Platform Investment,Midwest,All Cash,766.6,142.5,35.2,23.6,17.9,22.0,5.38,2.9,Closed,Technology Capability|Scale|Geographic Expansion|Platform Build|High Growth|Margin Improvement|Cost Synergies,2,322.0,Strategic,Public
MA-2015-0430,Beacon Recovery,Lyra Health,Behavioral Health,Behavioral Health,2015,Q2,Leveraged Buyout,Southwest,All Cash,15.1,11.4,1.7,8.4,18.4,10.9,1.33,4.2,Closed,Geographic Expansion|High Growth|Cost Synergies,3,199.0,Strategic,Non-Profit
MA-2024-0431,Principal Physician Group,Nordic Capital,Physician Groups,Physician Groups,2024,Q3,Recapitalization,Midwest,Stock,76.0,31.7,2.8,16.8,14.3,15.9,2.4,8.1,Closed,Geographic Expansion|Diversification,1,216.0,Financial Sponsor,Private
MA-2015-0432,Standard Care Providers,Veritas Capital,Physician Groups,Physician Groups,2015,Q1,SPAC Merger,Southeast,Stock,66.9,39.1,5.5,7.8,7.7,13.7,1.71,5.4,Closed,Geographic Expansion|Cost Synergies,3,300.0,Financial Sponsor,Private
MA-2019-0433,Charter Orthopedics,Intuitive Surgical,Medical Devices,Medical Devices,2019,Q3,Platform Investment,West Coast,Stock,801.0,147.0,44.0,29.8,12.8,19.1,5.45,8.1,Closed,Scale|Geographic Expansion|Platform Build|Margin Improvement|Market Share,1,162.0,Strategic,Non-Profit
MA-2021-0434,Eastern Orthodontics,Heartland Dental,Dental,Dental,2021,Q4,Management Buyout,Mid-Atlantic,Cash + Stock,409.4,186.1,35.2,12.7,17.0,16.0,2.2,2.0,Closed,Geographic Expansion|High Growth|Cost Synergies,1,369.0,Strategic,Private
MA-2016-0435,Bridge MedTech,Stryker,Medical Devices,Medical Devices,2016,Q4,Merger of Equals,Midwest,Earnout,622.1,106.2,23.8,23.0,14.1,24.5,5.86,13.9,Closed,Scale|Geographic Expansion|Margin Improvement|Vertical Integration,4,370.0,Strategic,Private
MA-2021-0436,Premier Insurance,Blackstone,Health Insurance,Health Insurance,2021,Q2,Leveraged Buyout,Northeast,Mixed,572.7,485.3,29.6,10.2,13.4,14.5,1.18,8.8,Closed,Scale|Geographic Expansion|Vertical Integration,5,123.0,Financial Sponsor,PE-Backed
MA-2019-0437,Global Drug Discovery,Sanofi,Pharma/Biotech,Pharma/Biotech,2019,Q4,Carve-out,Midwest,Cash + Stock,286.1,37.5,10.8,27.7,18.0,21.5,7.62,13.6,Closed,Geographic Expansion|High Growth|Margin Improvement|Carve-out Complexity|Diversification,3,247.0,Strategic,PE-Backed
MA-2023-0438,Madison Smile Group,InterDent,Dental,Dental,2023,Q4,SPAC Merger,Midwest,Cash + Stock,138.0,54.8,6.8,19.5,15.6,15.3,2.52,9.7,Closed,Geographic Expansion|High Growth|Market Share,5,408.0,Strategic,Public
MA-2021-0439,Granite Dental Network,TPG Capital,Dental,Dental,2021,Q1,Platform Investment,West Coast,Seller Financing,203.3,114.9,23.1,18.0,7.8,12.2,1.77,7.4,Closed,Geographic Expansion|Platform Build|Cost Synergies,1,104.0,Financial Sponsor,Non-Profit
MA-2017-0440,Valley Revenue Cycle,Bain Capital,Health IT,Health IT,2017,Q4,Platform Investment,Mountain West,Stock,72.9,10.7,2.5,26.9,21.0,22.3,6.8,6.0,Closed,Technology Capability|Geographic Expansion|Platform Build|High Growth|Margin Improvement|Vertical Integration,2,420.0,Financial Sponsor,Public
MA-2021-0441,Keystone EHR Solutions,Warburg Pincus,Health IT,Health IT,2021,Q1,Platform Investment,Great Plains,All Cash,382.2,70.5,18.0,22.2,19.3,19.4,5.42,8.2,Closed,Technology Capability|Geographic Expansion|Platform Build|High Growth|Margin Improvement|Market Share,3,132.0,Financial Sponsor,Private
MA-2018-0442,Crown Dental Care,Dental365,Dental,Dental,2018,Q2,Strategic Acquisition,Midwest,Mixed,73.3,38.2,6.8,16.1,17.5,14.5,1.92,11.6,Closed,Geographic Expansion|High Growth|Vertical Integration,1,370.0,Strategic,Private
MA-2020-0443,Highland Medical Informatics,Bain Capital,Health IT,Health IT,2020,Q1,Strategic Acquisition,Northeast,Stock,24.6,4.9,1.0,27.9,21.7,17.6,5.06,8.1,Closed,Technology Capability|Geographic Expansion|High Growth|Margin Improvement|Cross-sell,2,312.0,Financial Sponsor,Non-Profit
MA-2019-0444,Lincoln Ambulatory Care,Vista Equity,Healthcare Services,Healthcare Services,2019,Q4,Minority Investment,Mid-Atlantic,Earnout,2346.7,698.4,102.7,19.4,15.3,17.9,3.36,10.0,Withdrawn,Scale|Geographic Expansion|High Growth|Diversification,3,,Financial Sponsor,PE-Backed
MA-2023-0445,Jefferson Health Network,Steward Health Care,Healthcare Services,Healthcare Services,2023,Q1,SPAC Merger,Southeast,Mixed,20.3,8.8,1.6,12.5,14.3,16.8,2.3,9.6,Closed,Geographic Expansion|Diversification,4,308.0,Strategic,Public
MA-2021-0446,Apex Imaging Systems,Medtronic,Medical Devices,Medical Devices,2021,Q2,SPAC Merger,Great Plains,Leveraged,767.9,129.3,35.4,29.4,10.2,24.9,5.94,8.4,Closed,Scale|Geographic Expansion|Margin Improvement|Diversification,1,420.0,Strategic,Public
MA-2020-0447,Superior Benefits,Hellman & Friedman,Health Insurance,Health Insurance,2020,Q2,Leveraged Buyout,Southeast,Stock,187.3,130.1,12.5,5.7,16.8,15.7,1.44,10.0,Withdrawn,Geographic Expansion|High Growth|Diversification,1,,Financial Sponsor,Public
MA-2024-0448,Frontier Healthcare Finance,Ensemble Health Partners,Revenue Cycle,Revenue Cycle,2024,Q1,Platform Investment,Mid-Atlantic,Leveraged,36.7,8.3,1.4,20.8,10.9,21.5,4.4,3.8,Closed,Geographic Expansion|Platform Build|Margin Improvement|Cross-sell,2,318.0,Strategic,PE-Backed
MA-2019-0449,Legacy Home Infusion,Kindred at Home,Home Health/Hospice,Home Health/Hospice,2019,Q4,Management Buyout,Mountain West,Mixed,889.9,404.5,50.2,7.1,7.4,17.9,2.2,4.1,Closed,Scale|Geographic Expansion|Market Share,2,104.0,Strategic,PE-Backed
MA-2022-0450,Bridge DSO,Warburg Pincus,Dental,Dental,2022,Q4,Minority Investment,Mid-Atlantic,Mixed,106.1,58.3,10.1,18.0,11.8,10.0,1.82,8.4,Closed,Geographic Expansion|Cost Synergies,1,247.0,Financial Sponsor,Private
MA-2017-0451,Peak Coding Solutions,Parallon,Revenue Cycle,Revenue Cycle,2017,Q3,Platform Investment,Northeast,Seller Financing,364.1,105.8,24.1,18.7,17.3,15.7,3.44,6.0,Closed,Geographic Expansion|Platform Build|High Growth|Vertical Integration,4,368.0,Strategic,Non-Profit
MA-2021-0452,Principal Diagnostics,Welsh Carson,Medical Devices,Medical Devices,2021,Q2,Strategic Acquisition,Midwest,Mixed,4212.4,749.5,161.1,26.6,19.8,17.5,5.62,13.5,Closed,Scale|Geographic Expansion|High Growth|Margin Improvement|Cost Synergies,1,325.0,Financial Sponsor,Public
MA-2021-0453,North Smile Group,Blackstone,Dental,Dental,2021,Q2,Management Buyout,Mountain West,All Cash,222.5,80.6,11.9,20.1,12.7,13.5,2.76,8.0,Closed,Geographic Expansion|Margin Improvement|Market Share,4,380.0,Financial Sponsor,Private
MA-2017-0454,Capital Care Providers,Nordic Capital,Physician Groups,Physician Groups,2017,Q1,Minority Investment,Multi-Regional,All Cash,57.9,51.7,7.8,16.5,6.2,15.1,1.12,9.9,Closed,Geographic Expansion|Diversification,2,73.0,Financial Sponsor,Private
MA-2017-0455,Platinum Dental Care,Heartland Dental,Dental,Dental,2017,Q4,Carve-out,Northeast,All Cash,16.2,6.8,1.1,21.5,14.3,14.6,2.38,9.9,Closed,Geographic Expansion|Margin Improvement|Carve-out Complexity|Diversification,1,282.0,Strategic,Non-Profit
MA-2023-0456,Great Substance Use,Blackstone,Behavioral Health,Behavioral Health,2023,Q2,Strategic Acquisition,Multi-Regional,Seller Financing,10.5,6.8,1.0,8.9,19.4,9.0,1.54,14.7,Rumored,Geographic Expansion|High Growth|Vertical Integration,2,,Financial Sponsor,Public
MA-2022-0457,Valley Personal Care,CenterWell Home Health,Home Health/Hospice,Home Health/Hospice,2022,Q2,Recapitalization,Northeast,Leveraged,183.5,162.4,24.5,10.9,15.2,9.9,1.13,6.3,Closed,Geographic Expansion|High Growth|Vertical Integration,5,410.0,Strategic,Non-Profit
MA-2022-0458,Eastern EHR Solutions,Evolent Health,Health IT,Health IT,2022,Q1,Strategic Acquisition,Midwest,Seller Financing,30.8,5.7,1.3,26.5,21.4,22.4,5.36,10.3,Closed,Technology Capability|Geographic Expansion|High Growth|Margin Improvement|Cross-sell,1,108.0,Strategic,PE-Backed
MA-2023-0459,Lake Medicare Advantage,Molina Healthcare,Health Insurance,Health Insurance,2023,Q3,Management Buyout,Great Plains,Cash + Stock,638.4,2128.0,85.1,10.9,9.8,21.5,0.3,7.6,Closed,Scale|Geographic Expansion|Market Share,5,306.0,Strategic,Private
MA-2024-0460,Western Care Management Tech,Cerner (Oracle),Health IT,Health IT,2024,Q2,SPAC Merger,Mid-Atlantic,Stock,38.5,6.9,1.8,20.5,14.1,18.7,5.6,7.0,Closed,Technology Capability|Geographic Expansion|Margin Improvement|Diversification,2,249.0,Strategic,Public
MA-2018-0461,Global EHR Solutions,Welsh Carson,Health IT,Health IT,2018,Q2,Minority Investment,Multi-Regional,Earnout,630.7,116.6,28.3,26.2,15.5,20.3,5.41,6.1,Closed,Technology Capability|Scale|Geographic Expansion|High Growth|Margin Improvement|Market Share,3,239.0,Financial Sponsor,Private
MA-2021-0462,Gateway Physician Group,Bain Capital,Physician Groups,Physician Groups,2021,Q3,Minority Investment,West Coast,Cash + Stock,9.4,5.2,0.4,10.8,4.1,8.0,1.8,3.8,Withdrawn,Geographic Expansion|Cost Synergies,3,,Financial Sponsor,Private
MA-2020-0463,Core Clinical Analytics,Ciox Health,Health IT,Health IT,2020,Q3,Management Buyout,West Coast,Seller Financing,156.0,30.1,6.5,25.5,17.8,24.3,5.19,2.4,Closed,Technology Capability|Geographic Expansion|High Growth|Margin Improvement|Cost Synergies,3,392.0,Strategic,Non-Profit
MA-2021-0464,Select Denial Management,New Mountain Capital,Revenue Cycle,Revenue Cycle,2021,Q2,Recapitalization,Multi-Regional,Earnout,164.3,37.6,8.7,19.7,16.6,15.3,4.37,9.3,Closed,Geographic Expansion|High Growth|Cost Synergies,3,406.0,Financial Sponsor,Public
MA-2021-0465,Pacific Biopharma,Francisco Partners,Pharma/Biotech,Pharma/Biotech,2021,Q2,Merger of Equals,Southeast,Stock,724.3,86.1,25.1,24.8,8.4,23.6,8.41,12.4,Closed,Scale|Geographic Expansion|Margin Improvement|Cost Synergies,1,129.0,Financial Sponsor,PE-Backed
MA-2023-0466,Harbor Medical Center,Nordic Capital,Healthcare Services,Healthcare Services,2023,Q2,Leveraged Buyout,Great Plains,Seller Financing,991.0,291.5,49.0,11.2,11.0,11.1,3.4,7.4,Closed,Scale|Geographic Expansion|Cross-sell,2,48.0,Financial Sponsor,PE-Backed
MA-2023-0467,Regional Behavioral Services,Headway,Behavioral Health,Behavioral Health,2023,Q1,SPAC Merger,Great Plains,Cash + Stock,488.8,155.7,28.0,10.3,16.9,14.0,3.14,9.1,Closed,Geographic Expansion|High Growth|Cross-sell,3,113.0,Strategic,PE-Backed
MA-2018-0468,Sterling Dental Network,New Mountain Capital,Dental,Dental,2018,Q1,Merger of Equals,West Coast,Leveraged,47.2,24.5,5.2,17.7,15.1,13.4,1.93,11.0,Closed,Geographic Expansion|High Growth|Cost Synergies,2,374.0,Financial Sponsor,PE-Backed
MA-2016-0469,Pioneer Ambulatory Care,Nordic Capital,Healthcare Services,Healthcare Services,2016,Q3,Platform Investment,Mountain West,Stock,26.4,10.9,1.4,15.3,6.0,9.1,2.42,5.4,Closed,Geographic Expansion|Platform Build|Cost Synergies,3,108.0,Financial Sponsor,Public
MA-2018-0470,Evergreen Health Management,New Mountain Capital,Healthcare Services,Healthcare Services,2018,Q4,Leveraged Buyout,Midwest,Cash + Stock,121.9,37.2,5.7,18.7,8.4,12.3,3.28,5.5,Closed,Geographic Expansion|Cost Synergies,1,142.0,Financial Sponsor,Private
MA-2020-0471,Capital Health Solutions,Veritas Capital,Healthcare Services,Healthcare Services,2020,Q3,Bolt-on Acquisition,Mountain West,Leveraged,726.1,399.0,47.9,13.2,13.7,19.1,1.82,13.0,Closed,Scale|Geographic Expansion|Platform Build|Diversification,5,416.0,Financial Sponsor,PE-Backed
MA-2021-0472,Bridge Mental Health,Behavioral Health Group,Behavioral Health,Behavioral Health,2021,Q1,Minority Investment,Mountain West,Seller Financing,222.2,111.7,9.0,12.9,13.3,9.1,1.99,5.5,Closed,Geographic Expansion|Diversification,2,361.0,Strategic,Private
MA-2022-0473,Crown Healthcare Finance,Greenway Health,Revenue Cycle,Revenue Cycle,2022,Q2,Leveraged Buyout,Southeast,Earnout,305.4,61.2,11.3,24.5,9.8,20.8,4.99,6.9,Closed,Geographic Expansion|Margin Improvement|Cost Synergies,2,106.0,Strategic,Private
